OBJECTID_x,AIN,APN,SitusCity,SitusFullAddress,TaxRateCity,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,ShapeSTArea,ShapeSTLength,Shape,WKT,OBJECTID_y,CODE,BLD_ID,HEIGHT,ELEV,AREA,LARIAC_SOU,LARIAC_DAT,STATUS,CODE_NUM,coords,PARCEL_WKT
520740,5364011014,5364-011-014,SAN GABRIEL CA,357 BRIDGE ST SAN GABRIEL CA 91775,SAN GABRIEL,34.10835394,-118.1130503,6527445.328,1861833.499,"34.108354, -118.113050",6241.918945,356.0695927,,"MULTIPOLYGON (((-118.31616425136 34.0758545394674,-118.316163617284 34.075991261451,-118.316080651798 34.0759909949951,-118.31608128601 34.0758542730118,-118.31616425136 34.0758545394674)))",690475,Building,2014102520600000,16.02,284.33,1250,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.112834267088 34.1082907933786,-118.113263849331 34.1082867683067,-118.113265778757 34.1084186630627,-118.112836294943 34.1084226880516,-118.112834267088 34.1082907933786)))"
520740,5364011014,5364-011-014,SAN GABRIEL CA,357 BRIDGE ST SAN GABRIEL CA 91775,SAN GABRIEL,34.10835394,-118.1130503,6527445.328,1861833.499,"34.108354, -118.113050",6241.918945,356.0695927,,"MULTIPOLYGON (((-118.53532349307 34.1805057977546,-118.53564846929 34.1805054074608,-118.535648665935 34.1806183742097,-118.535524058227 34.1806185239657,-118.535523957237 34.1805604583344,-118.535462451477 34.180560532206,-118.535462545412 34.1806145638509,-118.535425575929 34.1806146082381,-118.535425556895 34.1806036573181,-118.5352687602 34.1806038454494,-118.535268673145 34.1805537038792,-118.535323576161 34.1805536380273,-118.53532349307 34.1805057977546)))",958116,Building,2014113121510000,16.02,764.0599999999998,3766,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.112834267088 34.1082907933786,-118.113263849331 34.1082867683067,-118.113265778757 34.1084186630627,-118.112836294943 34.1084226880516,-118.112834267088 34.1082907933786)))"
520740,5364011014,5364-011-014,SAN GABRIEL CA,357 BRIDGE ST SAN GABRIEL CA 91775,SAN GABRIEL,34.10835394,-118.1130503,6527445.328,1861833.499,"34.108354, -118.113050",6241.918945,356.0695927,,"MULTIPOLYGON (((-118.570120889815 34.1812157192236,-118.570042807285 34.1812189622919,-118.570038730066 34.1811511537585,-118.570116812539 34.1811479115944,-118.570120889815 34.1812157192236)))",1064817,Building,2014121073840000,16.02,829.88,584,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.112834267088 34.1082907933786,-118.113263849331 34.1082867683067,-118.113265778757 34.1084186630627,-118.112836294943 34.1084226880516,-118.112834267088 34.1082907933786)))"
833722,5381011006,5381-011-006,SAN GABRIEL CA,6558 N VISTA ST SAN GABRIEL CA 91775,unincorporated,34.1187888,-118.08368159999999,6536338.641,1865622.237,"34.118789, -118.083682",7432.191406,384.8408159,,"MULTIPOLYGON (((-118.390972948125 34.1949037131895,-118.390771245521 34.1949047864,-118.390770097096 34.1947557330023,-118.390971800592 34.1947548222948,-118.390972948125 34.1949037131895)))",958619,Building,2014113130600000,24.35,748.44,3307,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.083440710137 34.1187400544988,-118.083893464277 34.1186928942896,-118.083924435441 34.1188379044469,-118.083466791232 34.1188855627203,-118.083440710137 34.1187400544988)))"
