OBJECTID_x,AIN,APN,SitusCity,SitusFullAddress,TaxRateCity,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,ShapeSTArea,ShapeSTLength,Shape,WKT,OBJECTID_y,CODE,BLD_ID,HEIGHT,ELEV,AREA,LARIAC_SOU,LARIAC_DAT,STATUS,CODE_NUM,coords,PARCEL_WKT
134892,8568011006,8568-011-006,EL MONTE CA,3840 CYPRESS AVE EL MONTE CA 91731,EL MONTE   ,34.07811116,-118.0280881,6553161.06,1850809.524,"34.078111, -118.028088",7337.666015999999,373.256093,,"MULTIPOLYGON (((-118.211089318357 34.1069141408588,-118.211032045332 34.1070097905861,-118.211018065833 34.1070039983183,-118.211011161804 34.1070155283379,-118.210951648921 34.1070104385206,-118.210963433505 34.1069899495814,-118.210955222637 34.1069865398997,-118.210975716926 34.106951964654,-118.210990853836 34.106956864193,-118.211000080438 34.1069474712561,-118.210961592574 34.1069304228808,-118.210989773381 34.1068847480837,-118.211027748598 34.1069013709208,-118.211031846593 34.1068936881269,-118.211089318357 34.1069141408588)))",468382,Building,2014092957340000,21.68,876.6799999999998,1176,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.027852796061 34.0781143185192,-118.027924969589 34.07797163434,-118.02832241627 34.0781083337165,-118.028250903772 34.0782510454632,-118.027852796061 34.0781143185192)))"
134892,8568011006,8568-011-006,EL MONTE CA,3840 CYPRESS AVE EL MONTE CA 91731,EL MONTE   ,34.07811116,-118.0280881,6553161.06,1850809.524,"34.078111, -118.028088",7337.666015999999,373.256093,,"MULTIPOLYGON (((-118.316490743096 34.1130221701696,-118.316566768227 34.1130187345392,-118.316568635161 34.1130492032993,-118.316539534109 34.1130504334896,-118.316540767908 34.1130708472973,-118.316545490832 34.1130706699458,-118.316547076335 34.1130966606227,-118.316532212123 34.1130973044854,-118.316533551107 34.1131194489627,-118.316465658337 34.1131226027331,-118.31646310476 34.1130805276185,-118.31646771885 34.1130802324542,-118.316467514248 34.1130708498247,-118.316478226518 34.1130703241255,-118.316478895793 34.1130813409208,-118.316492846415 34.1130810186003,-118.316490743096 34.1130221701696)))",488862,Building,465864863679,21.68,535.89,757,LARIAC2,2008,Unchanged,1,,"MULTIPOLYGON (((-118.027852796061 34.0781143185192,-118.027924969589 34.07797163434,-118.02832241627 34.0781083337165,-118.028250903772 34.0782510454632,-118.027852796061 34.0781143185192)))"
917015,8568028006,8568-028-006,EL MONTE CA,3713 CLARK AVE EL MONTE CA 91731,EL MONTE   ,34.07592712,-118.0316264,6552089.35,1850015.0269999998,"34.075927, -118.031626",5998.760742,339.8654976,,"MULTIPOLYGON (((-118.438789665215 34.1871362569109,-118.438724256198 34.1871354781406,-118.438725116843 34.1870853530405,-118.438790526911 34.187086132708,-118.438789665215 34.1871362569109)))",861269,Building,428977890761,8.38,718.17,361,LARIAC2,2008,Unchanged,1,,"MULTIPOLYGON (((-118.031411633285 34.0759290531083,-118.031473171547 34.0758017024844,-118.031648971544 34.0758609294192,-118.031800034927 34.0759118913386,-118.031840261373 34.075925702826,-118.031778723587 34.0760530811148,-118.031411633285 34.0759290531083)))"
978797,8576025025,8576-025-025,EL MONTE CA,10511 HICKSON ST EL MONTE CA 91731,EL MONTE   ,34.081855600000004,-118.04245209999999,6548811.955,1852173.7230000002,"34.081856, -118.042452",11828.04785,518.8864381,,"MULTIPOLYGON (((-118.596978263388 34.2014066106695,-118.596974751455 34.2012840095391,-118.597065478991 34.2012835617955,-118.597066735449 34.201406799729,-118.596978263388 34.2014066106695)))",1069248,Building,2014121120240000,17.51,811.58,1212,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.042300506079 34.0821052825207,-118.042415351405 34.0815582020361,-118.042602397426 34.0816133423475,-118.042490254537 34.0821472324196,-118.042300506079 34.0821052825207)))"
