OBJECTID_x,AIN,APN,SitusCity,SitusFullAddress,TaxRateCity,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,ShapeSTArea,ShapeSTLength,Shape,WKT,OBJECTID_y,CODE,BLD_ID,HEIGHT,ELEV,AREA,LARIAC_SOU,LARIAC_DAT,STATUS,CODE_NUM,coords,PARCEL_WKT
660317,6163021001,6163-021-001,COMPTON CA,1500 S BENTLEY AVE COMPTON CA 90220,COMPTON    ,33.88247859,-118.2218469,6494330.248,1779687.803,"33.882479, -118.221847",8941.56543,399.08977569999996,,"MULTIPOLYGON (((-118.19274877422 34.1185066887366,-118.192733020945 34.118564001664,-118.192642954391 34.1185468764263,-118.19265871098 34.1184895653086,-118.19274877422 34.1185066887366)))",468882,Building,2014092965130000,8.36,587.0700000000002,598,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.221623810001 33.8823873576861,-118.222056751366 33.8823862062143,-118.222069370957 33.882572680748,-118.22163643103 33.8825747390522,-118.221623810001 33.8823873576861)))"
660317,6163021001,6163-021-001,COMPTON CA,1500 S BENTLEY AVE COMPTON CA 90220,COMPTON    ,33.88247859,-118.2218469,6494330.248,1779687.803,"33.882479, -118.221847",8941.56543,399.08977569999996,,"MULTIPOLYGON (((-118.285766355093 34.0430334215662,-118.285764083695 34.0429613171017,-118.285831196318 34.0429598520289,-118.285829410018 34.0430320450743,-118.285766355093 34.0430334215662)))",690368,Building,2014102518300000,8.36,219.92,518,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.221623810001 33.8823873576861,-118.222056751366 33.8823862062143,-118.222069370957 33.882572680748,-118.22163643103 33.8825747390522,-118.221623810001 33.8823873576861)))"
660317,6163021001,6163-021-001,COMPTON CA,1500 S BENTLEY AVE COMPTON CA 90220,COMPTON    ,33.88247859,-118.2218469,6494330.248,1779687.803,"33.882479, -118.221847",8941.56543,399.08977569999996,,"MULTIPOLYGON (((-118.358154914528 34.2315474770596,-118.358234234098 34.2315470098737,-118.358234697955 34.2316013365346,-118.358155378334 34.2316018037171,-118.358154914528 34.2315474770596)))",957371,Building,2014113112390000,8.36,916.65,474,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.221623810001 33.8823873576861,-118.222056751366 33.8823862062143,-118.222069370957 33.882572680748,-118.22163643103 33.8825747390522,-118.221623810001 33.8823873576861)))"
660317,6163021001,6163-021-001,COMPTON CA,1500 S BENTLEY AVE COMPTON CA 90220,COMPTON    ,33.88247859,-118.2218469,6494330.248,1779687.803,"33.882479, -118.221847",8941.56543,399.08977569999996,,"MULTIPOLYGON (((-118.546749359088 34.2146160939976,-118.546749315567 34.214724639204,-118.546697148903 34.2147246242917,-118.546697192491 34.2146160790853,-118.546749359088 34.2146160939976)))",1068606,Building,2014121114900000,8.36,771.5399999999998,623,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.221623810001 33.8823873576861,-118.222056751366 33.8823862062143,-118.222069370957 33.882572680748,-118.22163643103 33.8825747390522,-118.221623810001 33.8823873576861)))"
660317,6163021001,6163-021-001,COMPTON CA,1500 S BENTLEY AVE COMPTON CA 90220,COMPTON    ,33.88247859,-118.2218469,6494330.248,1779687.803,"33.882479, -118.221847",8941.56543,399.08977569999996,,"MULTIPOLYGON (((-118.444176196749 34.3144938819766,-118.444158333383 34.3144806209368,-118.444218174139 34.3144251228082,-118.444236036415 34.3144383838432,-118.444176196749 34.3144938819766)))",1115841,Building,201414628050000,8.36,1333.96,196,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.221623810001 33.8823873576861,-118.222056751366 33.8823862062143,-118.222069370957 33.882572680748,-118.22163643103 33.8825747390522,-118.221623810001 33.8823873576861)))"
660516,6162006031,6162-006-031,COMPTON CA,467 W GREENLEAF BLVD COMPTON CA 90220,COMPTON    ,33.88129715,-118.2306108,6491669.195,1779263.8369999998,"33.881297, -118.230611",13734.09375,564.878338,,"MULTIPOLYGON (((-118.376477368053 33.9485985504175,-118.376627453557 33.9486453153857,-118.376599872511 33.9487067936481,-118.376449809883 33.9486599774434,-118.376477368053 33.9485985504175)))",319935,Building,2014073324760000,8.06,107.81,1160,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.230487092896 33.8810000685081,-118.230692689446 33.8809940707327,-118.230733494933 33.8815976445419,-118.230527896825 33.8816036149018,-118.230487092896 33.8810000685081)))"
660516,6162006031,6162-006-031,COMPTON CA,467 W GREENLEAF BLVD COMPTON CA 90220,COMPTON    ,33.88129715,-118.2306108,6491669.195,1779263.8369999998,"33.881297, -118.230611",13734.09375,564.878338,,"MULTIPOLYGON (((-118.173452725884 34.0859446485622,-118.173446790734 34.0858398515169,-118.17350668904 34.0858375026681,-118.173512625348 34.0859422997088,-118.173452725884 34.0859446485622)))",466917,Building,2014092928100000,8.06,497.6,693,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.230487092896 33.8810000685081,-118.230692689446 33.8809940707327,-118.230733494933 33.8815976445419,-118.230527896825 33.8816036149018,-118.230487092896 33.8810000685081)))"
660516,6162006031,6162-006-031,COMPTON CA,467 W GREENLEAF BLVD COMPTON CA 90220,COMPTON    ,33.88129715,-118.2306108,6491669.195,1779263.8369999998,"33.881297, -118.230611",13734.09375,564.878338,,"MULTIPOLYGON (((-118.369721548651 34.2476944024857,-118.369752511901 34.2477356562391,-118.369701846172 34.2477618797837,-118.369670882938 34.2477206260174,-118.369721548651 34.2476944024857)))",934769,Building,2014112850360000,8.06,940.02,319,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.230487092896 33.8810000685081,-118.230692689446 33.8809940707327,-118.230733494933 33.8815976445419,-118.230527896825 33.8816036149018,-118.230487092896 33.8810000685081)))"
660516,6162006031,6162-006-031,COMPTON CA,467 W GREENLEAF BLVD COMPTON CA 90220,COMPTON    ,33.88129715,-118.2306108,6491669.195,1779263.8369999998,"33.881297, -118.230611",13734.09375,564.878338,,"MULTIPOLYGON (((-118.375577226591 34.2144956702124,-118.375577365583 34.2144251166512,-118.375609954056 34.2144251609541,-118.375609902349 34.2144514134418,-118.375618790117 34.2144514255229,-118.375618702865 34.2144957265964,-118.375577226591 34.2144956702124)))",957407,Building,2014113112760000,8.06,802.1,296,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.230487092896 33.8810000685081,-118.230692689446 33.8809940707327,-118.230733494933 33.8815976445419,-118.230527896825 33.8816036149018,-118.230487092896 33.8810000685081)))"
660516,6162006031,6162-006-031,COMPTON CA,467 W GREENLEAF BLVD COMPTON CA 90220,COMPTON    ,33.88129715,-118.2306108,6491669.195,1779263.8369999998,"33.881297, -118.230611",13734.09375,564.878338,,"MULTIPOLYGON (((-118.591913709467 34.2597727071602,-118.591914698302 34.2598854920507,-118.591871698778 34.2598857518699,-118.591870708922 34.2597729678858,-118.591913709467 34.2597727071602)))",1064962,Building,2014121075430000,8.06,1010.34,533,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.230487092896 33.8810000685081,-118.230692689446 33.8809940707327,-118.230733494933 33.8815976445419,-118.230527896825 33.8816036149018,-118.230487092896 33.8810000685081)))"
