OBJECTID_x,AIN,APN,SitusCity,SitusFullAddress,TaxRateCity,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,ShapeSTArea,ShapeSTLength,Shape,WKT,OBJECTID_y,CODE,BLD_ID,HEIGHT,ELEV,AREA,LARIAC_SOU,LARIAC_DAT,STATUS,CODE_NUM,coords,PARCEL_WKT
750679,7203015030,7203-015-030,LONG BEACH CA,3189 GOLDEN AVE LONG BEACH CA 90806,LONG BEACH ,33.81512412,-118.2027136,6500088.271000001,1755163.59,"33.815124, -118.202714",6780.65918,370.9042447,,"MULTIPOLYGON (((-118.211664409489 34.0268505474333,-118.211604525365 34.0268243187197,-118.211623701712 34.0267945165877,-118.211683581476 34.0268190278849,-118.211664409489 34.0268505474333)))",85946,Building,201406002083750000,15.77,283.69,256,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.202490493275 33.8151940298328,-118.202490650587 33.8150550162303,-118.202936056877 33.8150571253017,-118.202936255821 33.8151934179459,-118.202490493275 33.8151940298328)))"
750679,7203015030,7203-015-030,LONG BEACH CA,3189 GOLDEN AVE LONG BEACH CA 90806,LONG BEACH ,33.81512412,-118.2027136,6500088.271000001,1755163.59,"33.815124, -118.202714",6780.65918,370.9042447,,"MULTIPOLYGON (((-118.314101194706 34.005904006216,-118.31410251985 34.0058484451439,-118.314169182119 34.005849547869,-118.314167865223 34.0059051090775,-118.314101194706 34.005904006216)))",319531,Building,2014073318740000,15.77,147.37,409,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.202490493275 33.8151940298328,-118.202490650587 33.8150550162303,-118.202936056877 33.8150571253017,-118.202936255821 33.8151934179459,-118.202490493275 33.8151940298328)))"
758224,7205014022,7205-014-022,LONG BEACH CA,2335 CHESTNUT AVE LONG BEACH CA 90806,LONG BEACH ,33.79963598,-118.19619080000001,6502058.69,1749523.115,"33.799636, -118.196191",6500.572265999999,360.0220002,,"MULTIPOLYGON (((-118.376818483774 33.9483673546546,-118.376967969904 33.9484049837656,-118.376945136009 33.9484679854703,-118.376795649777 33.9484303563309,-118.376818483774 33.9483673546546)))",319943,Building,2014073324840000,7.18,107.81,1134,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.195975702538 33.799705033093,-118.195975940278 33.7995676409222,-118.196403848817 33.7995681259054,-118.19640361178 33.7997055180803,-118.195975702538 33.799705033093)))"
758224,7205014022,7205-014-022,LONG BEACH CA,2335 CHESTNUT AVE LONG BEACH CA 90806,LONG BEACH ,33.79963598,-118.19619080000001,6502058.69,1749523.115,"33.799636, -118.196191",6500.572265999999,360.0220002,,"MULTIPOLYGON (((-118.376794022425 33.9484348214179,-118.376943508665 33.9484724505593,-118.376920674733 33.9485354522598,-118.376771188391 33.9484978230898,-118.376794022425 33.9484348214179)))",319944,Building,2014073324850000,7.18,107.81,1134,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.195975702538 33.799705033093,-118.195975940278 33.7995676409222,-118.196403848817 33.7995681259054,-118.19640361178 33.7997055180803,-118.195975702538 33.799705033093)))"
758224,7205014022,7205-014-022,LONG BEACH CA,2335 CHESTNUT AVE LONG BEACH CA 90806,LONG BEACH ,33.79963598,-118.19619080000001,6502058.69,1749523.115,"33.799636, -118.196191",6500.572265999999,360.0220002,,"MULTIPOLYGON (((-118.450453617925 34.0759441258951,-118.450401843916 34.0759771312279,-118.45036017043 34.0759318659217,-118.450411944428 34.0758988606069,-118.450453617925 34.0759441258951)))",688954,Building,2014102495300000,7.18,480.08,410,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.195975702538 33.799705033093,-118.195975940278 33.7995676409222,-118.196403848817 33.7995681259054,-118.19640361178 33.7997055180803,-118.195975702538 33.799705033093)))"
768735,7210040020,7210-040-020,LONG BEACH CA,1216 E LEIGH CT LONG BEACH CA 90806,LONG BEACH ,33.79537722,-118.17503590000001,6508483.418,1747961.369,"33.795377, -118.175036",2343.652344,197.18093149999999,,"MULTIPOLYGON (((-118.302503643681 33.7128748042031,-118.302690083929 33.7129389245595,-118.302653891317 33.7130124222298,-118.302630526054 33.7130043864901,-118.302617329223 33.7130311857299,-118.302554899508 33.7130097149824,-118.30257343706 33.7129720702139,-118.302534793207 33.7129587798491,-118.302513749091 33.713001514731,-118.302451747507 33.7129801911563,-118.302503643681 33.7128748042031)))",50701,Building,2014011548450000,21.96,169.85,2192,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.174969543172 33.7954580244046,-118.174968450355 33.7952973878519,-118.175100096695 33.7952971142034,-118.175101222057 33.7954584376667,-118.174969543172 33.7954580244046)))"
768735,7210040020,7210-040-020,LONG BEACH CA,1216 E LEIGH CT LONG BEACH CA 90806,LONG BEACH ,33.79537722,-118.17503590000001,6508483.418,1747961.369,"33.795377, -118.175036",2343.652344,197.18093149999999,,"MULTIPOLYGON (((-118.432080810508 33.9619427540222,-118.432057454818 33.9619553213176,-118.432069694036 33.961971114128,-118.432015046543 33.9620005189751,-118.431873987037 33.9618185029937,-118.431930155915 33.9617882795433,-118.431985310219 33.9618594478914,-118.432007144438 33.9618476992787,-118.432080810508 33.9619427540222)))",319807,Building,2014073323300000,21.96,179.23,1920,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.174969543172 33.7954580244046,-118.174968450355 33.7952973878519,-118.175100096695 33.7952971142034,-118.175101222057 33.7954584376667,-118.174969543172 33.7954580244046)))"
884086,7139021029,7139-021-029,LONG BEACH CA,56 LA LINDA DRIVE LONG BEACH CA 90806,LONG BEACH ,33.82691063,-118.1907362,6503734.772000001,1759445.8830000001,"33.826911, -118.190736",5692.514647999999,302.19191980000005,,"MULTIPOLYGON (((-118.40913181475 33.9578119001998,-118.409169940471 33.9577867658938,-118.40913515865 33.9577501304652,-118.409197242479 33.9577092017762,-118.409244460133 33.957758935724,-118.409219580709 33.9577753374685,-118.409240445311 33.9577973139566,-118.409230539378 33.9578038444346,-118.409243959468 33.957817979682,-118.409235077055 33.9578238354048,-118.409240844143 33.9578299098203,-118.409184302334 33.9578671849218,-118.40913181475 33.9578119001998)))",317968,Building,2014073297650000,22.15,141.38999999999996,1168,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.190597607812 33.8268273015302,-118.190880889415 33.8268282551776,-118.190881052583 33.8268564752737,-118.190904436556 33.8268887529247,-118.190921016739 33.8269116437106,-118.190749250868 33.8270414212096,-118.190726890159 33.8270247221842,-118.190700347784 33.8270078923708,-118.190672229323 33.8269929335756,-118.190642765492 33.8269799553467,-118.190630729793 33.8269746074778,-118.190619340222 33.8269683517987,-118.1906087226 33.8269613186334,-118.190598926294 33.8269534993171,-118.190598736566 33.8269533175721,-118.190589916197 33.8269448389487,-118.190582059472 33.8269357250813,-118.190581927342 33.8269355346584,-118.190575104406 33.826925864437,-118.190569375106 33.826915713333,-118.190569273748 33.8269154816437,-118.190564669145 33.8269049354783,-118.190561240881 33.8268940817576,-118.190558995037 33.8268828792543,-118.190558002087 33.8268715528371,-118.190558016287 33.8268633333276,-118.19056374024 33.8268630100043,-118.190569343244 33.8268619844541,-118.19057471845 33.826860325542,-118.190579727928 33.8268580060074,-118.190584357476 33.8268551151777,-118.190588415782 33.826851679116,-118.190591566297 33.826848103661,-118.190594100801 33.8268442028724,-118.190594883486 33.8268427195181,-118.190596405982 33.8268389989376,-118.19059737671 33.8268351521408,-118.190597679425 33.8268325412113,-118.190597607812 33.8268273015302)))"
884086,7139021029,7139-021-029,LONG BEACH CA,56 LA LINDA DRIVE LONG BEACH CA 90806,LONG BEACH ,33.82691063,-118.1907362,6503734.772000001,1759445.8830000001,"33.826911, -118.190736",5692.514647999999,302.19191980000005,,"MULTIPOLYGON (((-118.222991382361 34.1197769304328,-118.222987705743 34.1197453159859,-118.22298294378 34.1197456989074,-118.222981886505 34.1197366080076,-118.223002402824 34.1197349582154,-118.223002111053 34.1197324515936,-118.223066815857 34.119727247549,-118.223067464873 34.1197328286364,-118.223061559565 34.1197333038243,-118.223073653528 34.1198373236901,-118.223071340821 34.1198375100681,-118.223072826363 34.1198502892451,-118.2229881795 34.1198570969498,-118.22296693768 34.1198667663024,-118.222935118821 34.1198123625565,-118.222940636006 34.1198098298934,-118.222934550402 34.1198004183078,-118.222991382361 34.1197769304328)))",467675,Building,2014092946250000,22.15,587.9,1427,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.190597607812 33.8268273015302,-118.190880889415 33.8268282551776,-118.190881052583 33.8268564752737,-118.190904436556 33.8268887529247,-118.190921016739 33.8269116437106,-118.190749250868 33.8270414212096,-118.190726890159 33.8270247221842,-118.190700347784 33.8270078923708,-118.190672229323 33.8269929335756,-118.190642765492 33.8269799553467,-118.190630729793 33.8269746074778,-118.190619340222 33.8269683517987,-118.1906087226 33.8269613186334,-118.190598926294 33.8269534993171,-118.190598736566 33.8269533175721,-118.190589916197 33.8269448389487,-118.190582059472 33.8269357250813,-118.190581927342 33.8269355346584,-118.190575104406 33.826925864437,-118.190569375106 33.826915713333,-118.190569273748 33.8269154816437,-118.190564669145 33.8269049354783,-118.190561240881 33.8268940817576,-118.190558995037 33.8268828792543,-118.190558002087 33.8268715528371,-118.190558016287 33.8268633333276,-118.19056374024 33.8268630100043,-118.190569343244 33.8268619844541,-118.19057471845 33.826860325542,-118.190579727928 33.8268580060074,-118.190584357476 33.8268551151777,-118.190588415782 33.826851679116,-118.190591566297 33.826848103661,-118.190594100801 33.8268442028724,-118.190594883486 33.8268427195181,-118.190596405982 33.8268389989376,-118.19059737671 33.8268351521408,-118.190597679425 33.8268325412113,-118.190597607812 33.8268273015302)))"
884086,7139021029,7139-021-029,LONG BEACH CA,56 LA LINDA DRIVE LONG BEACH CA 90806,LONG BEACH ,33.82691063,-118.1907362,6503734.772000001,1759445.8830000001,"33.826911, -118.190736",5692.514647999999,302.19191980000005,,"MULTIPOLYGON (((-118.336286180403 34.262061555952,-118.336287173075 34.2620812353077,-118.336262378603 34.2620820974779,-118.336261385938 34.262062418122,-118.336286180403 34.262061555952)))",934401,Building,2014112846510000,22.15,1439.84,54,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.190597607812 33.8268273015302,-118.190880889415 33.8268282551776,-118.190881052583 33.8268564752737,-118.190904436556 33.8268887529247,-118.190921016739 33.8269116437106,-118.190749250868 33.8270414212096,-118.190726890159 33.8270247221842,-118.190700347784 33.8270078923708,-118.190672229323 33.8269929335756,-118.190642765492 33.8269799553467,-118.190630729793 33.8269746074778,-118.190619340222 33.8269683517987,-118.1906087226 33.8269613186334,-118.190598926294 33.8269534993171,-118.190598736566 33.8269533175721,-118.190589916197 33.8269448389487,-118.190582059472 33.8269357250813,-118.190581927342 33.8269355346584,-118.190575104406 33.826925864437,-118.190569375106 33.826915713333,-118.190569273748 33.8269154816437,-118.190564669145 33.8269049354783,-118.190561240881 33.8268940817576,-118.190558995037 33.8268828792543,-118.190558002087 33.8268715528371,-118.190558016287 33.8268633333276,-118.19056374024 33.8268630100043,-118.190569343244 33.8268619844541,-118.19057471845 33.826860325542,-118.190579727928 33.8268580060074,-118.190584357476 33.8268551151777,-118.190588415782 33.826851679116,-118.190591566297 33.826848103661,-118.190594100801 33.8268442028724,-118.190594883486 33.8268427195181,-118.190596405982 33.8268389989376,-118.19059737671 33.8268351521408,-118.190597679425 33.8268325412113,-118.190597607812 33.8268273015302)))"
