OBJECTID_x,AIN,APN,SitusCity,SitusFullAddress,TaxRateCity,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,ShapeSTArea,ShapeSTLength,Shape,WKT,OBJECTID_y,CODE,BLD_ID,HEIGHT,ELEV,AREA,LARIAC_SOU,LARIAC_DAT,STATUS,CODE_NUM,coords,PARCEL_WKT
112180,4264019004,4264-019-004,SANTA MONICA CA,1167 CENTINELA AVE SANTA MONICA CA 90403,LOS ANGELES,34.04178638,-118.47132549999999,6418879.123,1837923.814,"34.041786, -118.471325",6080.782227000001,322.5765736,,"MULTIPOLYGON (((-118.47149033425 34.0417333001558,-118.471428297994 34.0417838012516,-118.471362724893 34.0417280276395,-118.471424760991 34.0416774986304,-118.47149033425 34.0417333001558)))",471126,Building,418852837902,17.23,263.74,747,LARIAC2,2008,Unchanged,1,,"MULTIPOLYGON (((-118.471133930736 34.0418239449368,-118.471252453513 34.0417282393306,-118.471373009644 34.0416302449012,-118.471511619867 34.0417485476958,-118.471272608662 34.0419425500085,-118.471133930736 34.0418239449368)))"
112180,4264019004,4264-019-004,SANTA MONICA CA,1167 CENTINELA AVE SANTA MONICA CA 90403,LOS ANGELES,34.04178638,-118.47132549999999,6418879.123,1837923.814,"34.041786, -118.471325",6080.782227000001,322.5765736,,"MULTIPOLYGON (((-118.471341619873 34.0418841353923,-118.471285823837 34.0419291162872,-118.471206216891 34.0418607289691,-118.471215680329 34.0418531083109,-118.471186125803 34.0418276957286,-118.4712389646 34.0417850893491,-118.471276678708 34.0418175047633,-118.471267182023 34.0418251814514,-118.471289406065 34.0418442749055,-118.471286644854 34.0418464565834,-118.471301073807 34.0418588477834,-118.471306791933 34.0418542366418,-118.471341619873 34.0418841353923)))",569374,Building,418899837954,24.66,273.4,1085,LARIAC2,2008,Unchanged,1,,"MULTIPOLYGON (((-118.471133930736 34.0418239449368,-118.471252453513 34.0417282393306,-118.471373009644 34.0416302449012,-118.471511619867 34.0417485476958,-118.471272608662 34.0419425500085,-118.471133930736 34.0418239449368)))"
112180,4264019004,4264-019-004,SANTA MONICA CA,1167 CENTINELA AVE SANTA MONICA CA 90403,LOS ANGELES,34.04178638,-118.47132549999999,6418879.123,1837923.814,"34.041786, -118.471325",6080.782227000001,322.5765736,,"MULTIPOLYGON (((-118.471388767575 34.0417980790582,-118.471326726567 34.041847948143,-118.471260917403 34.0417912143587,-118.471322957326 34.0417413453121,-118.471388767575 34.0417980790582)))",601840,Building,418883837925,15.72,263.15,750,LARIAC2,2008,Unchanged,1,,"MULTIPOLYGON (((-118.471133930736 34.0418239449368,-118.471252453513 34.0417282393306,-118.471373009644 34.0416302449012,-118.471511619867 34.0417485476958,-118.471272608662 34.0419425500085,-118.471133930736 34.0418239449368)))"
156483,4292005045,4292-005-045,SANTA MONICA CA,1127 6TH STREET 3 SANTA MONICA CA 90403,SANTA MONICA,34.02160461,-118.4970047,6411063.37,1830616.825,"34.021605, -118.497005",7523.922852,400.4720691,,"MULTIPOLYGON (((-118.593803689812 34.2120590390232,-118.593803568147 34.2121962180356,-118.593767066505 34.2121961952266,-118.593767062058 34.2122018272095,-118.593720574449 34.2122017992994,-118.5937207007 34.2120589883042,-118.593803689812 34.2120590390232)))",1068629,Building,2014121115140000,28.72,844.27,1281,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.49676647646 34.0216987087259,-118.497121504074 34.0214110776142,-118.497236700984 34.0215095528339,-118.496882038797 34.0217975949591,-118.49676647646 34.0216987087259)))"
156483,4292005045,4292-005-045,SANTA MONICA CA,1127 6TH STREET 3 SANTA MONICA CA 90403,SANTA MONICA,34.02160461,-118.4970047,6411063.37,1830616.825,"34.021605, -118.497005",7523.922852,400.4720691,,"MULTIPOLYGON (((-118.593701450127 34.2120648842194,-118.593703224871 34.2122006421034,-118.593652291443 34.2122011011806,-118.593652217369 34.2121954136872,-118.59361897034 34.212195713846,-118.593617195874 34.212059975794,-118.593668106422 34.2120595159419,-118.593668180362 34.2120651845036,-118.593701450127 34.2120648842194)))",1068630,Building,2014121115150000,28.72,844.27,1268,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.49676647646 34.0216987087259,-118.497121504074 34.0214110776142,-118.497236700984 34.0215095528339,-118.496882038797 34.0217975949591,-118.49676647646 34.0216987087259)))"
156483,4292005045,4292-005-045,SANTA MONICA CA,1127 6TH STREET 3 SANTA MONICA CA 90403,SANTA MONICA,34.02160461,-118.4970047,6411063.37,1830616.825,"34.021605, -118.497005",7523.922852,400.4720691,,"MULTIPOLYGON (((-118.583973197181 34.2849355878459,-118.583974688348 34.2848866925613,-118.583968146679 34.2848865555184,-118.583970186483 34.2848196789729,-118.584143320561 34.2848264818313,-118.584143397454 34.2848239679522,-118.584186095357 34.2848248654717,-118.58418410079 34.2848902668754,-118.584165580541 34.2848898783984,-118.584165202348 34.2849022575375,-118.584184363518 34.2849026600521,-118.584184126729 34.2849104144835,-118.584189146503 34.2849105200901,-118.584188544142 34.2849302839663,-118.584183514591 34.2849301784069,-118.584183327444 34.2849363359622,-118.583999686901 34.2849324759856,-118.583999574624 34.2849361422101,-118.583973197181 34.2849355878459)))",1114715,Building,201414613870000,28.72,1490.89,2596,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.49676647646 34.0216987087259,-118.497121504074 34.0214110776142,-118.497236700984 34.0215095528339,-118.496882038797 34.0217975949591,-118.49676647646 34.0216987087259)))"
156483,4292005045,4292-005-045,SANTA MONICA CA,1127 6TH STREET 3 SANTA MONICA CA 90403,SANTA MONICA,34.02160461,-118.4970047,6411063.37,1830616.825,"34.021605, -118.497005",7523.922852,400.4720691,,"MULTIPOLYGON (((-118.58404514802 34.2831817803986,-118.584105007071 34.283181170731,-118.584104939681 34.2831766642312,-118.584186976675 34.2831758294426,-118.584189146767 34.283322734793,-118.584117820139 34.2833234611227,-118.584117958128 34.283332777026,-118.584092909747 34.2833330321779,-118.584093211336 34.2833534615423,-118.584047690035 34.2833539245197,-118.58404514802 34.2831817803986)))",1114721,Building,201414613930000,28.72,1480.9,2437,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.49676647646 34.0216987087259,-118.497121504074 34.0214110776142,-118.497236700984 34.0215095528339,-118.496882038797 34.0217975949591,-118.49676647646 34.0216987087259)))"
156483,4292005045,4292-005-045,SANTA MONICA CA,1127 6TH STREET 3 SANTA MONICA CA 90403,SANTA MONICA,34.02160461,-118.4970047,6411063.37,1830616.825,"34.021605, -118.497005",7523.922852,400.4720691,,"MULTIPOLYGON (((-118.584805409946 34.2835287059821,-118.584754663904 34.283498424715,-118.584741536872 34.2835135817748,-118.584696527837 34.2834867247978,-118.584717844187 34.2834621124612,-118.584707001759 34.2834556430355,-118.584777249197 34.2833745325785,-118.584772911574 34.283371944453,-118.584822494422 34.2833146921811,-118.584877861583 34.2833477314655,-118.584886449499 34.2833378153606,-118.584937094063 34.2833680366588,-118.584805409946 34.2835287059821)))",1114725,Building,201414613970000,28.72,1478.13,2793,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.49676647646 34.0216987087259,-118.497121504074 34.0214110776142,-118.497236700984 34.0215095528339,-118.496882038797 34.0217975949591,-118.49676647646 34.0216987087259)))"
156483,4292005045,4292-005-045,SANTA MONICA CA,1127 6TH STREET 3 SANTA MONICA CA 90403,SANTA MONICA,34.02160461,-118.4970047,6411063.37,1830616.825,"34.021605, -118.497005",7523.922852,400.4720691,,"MULTIPOLYGON (((-118.587784202851 34.2815071596188,-118.58793216871 34.2815097725103,-118.587931962593 34.2815178216078,-118.587995302554 34.2815109084368,-118.587993703614 34.2815732959381,-118.587962875376 34.2815727514382,-118.587961872768 34.2816118788739,-118.587939080436 34.2816114765601,-118.587939110311 34.2816103215353,-118.587782000405 34.2816075474845,-118.587782148505 34.2816017444187,-118.587775229229 34.2816016220373,-118.587776140873 34.2815660660668,-118.587769295464 34.2815659451296,-118.587770807496 34.2815069226216,-118.587784202851 34.2815071596188)))",1114843,Building,201414615130000,28.72,1405.2600000000002,2289,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.49676647646 34.0216987087259,-118.497121504074 34.0214110776142,-118.497236700984 34.0215095528339,-118.496882038797 34.0217975949591,-118.49676647646 34.0216987087259)))"
156483,4292005045,4292-005-045,SANTA MONICA CA,1127 6TH STREET 3 SANTA MONICA CA 90403,SANTA MONICA,34.02160461,-118.4970047,6411063.37,1830616.825,"34.021605, -118.497005",7523.922852,400.4720691,,"MULTIPOLYGON (((-118.471207282004 34.2846818681793,-118.47120157811 34.284735026236,-118.471208300786 34.2847355229706,-118.471203976482 34.2847758332227,-118.47118892407 34.2847747206918,-118.471187553811 34.2847874909274,-118.471164689958 34.2847858002478,-118.471164156524 34.2847907752176,-118.471092041192 34.2847854445959,-118.471090590463 34.2847989697323,-118.47103442397 34.2847948175506,-118.471035952085 34.2847805690789,-118.471012313508 34.2847788218824,-118.471011111391 34.2847900209793,-118.470917418735 34.2847830946081,-118.47091869305 34.2847712145688,-118.470896193214 34.2847695512723,-118.47089475585 34.2847829483356,-118.470838570909 34.2847787952333,-118.470840040252 34.2847650969321,-118.470768646452 34.284759819208,-118.470769314022 34.2847535887751,-118.47074587213 34.2847518560882,-118.470747335276 34.2847382119047,-118.470734824387 34.284737286875,-118.470738857975 34.2846996968148,-118.470745488285 34.2847001867217,-118.470751512358 34.2846440496565,-118.471207282004 34.2846818681793)))",1115118,Building,201414618930000,28.72,1277.24,5968,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.49676647646 34.0216987087259,-118.497121504074 34.0214110776142,-118.497236700984 34.0215095528339,-118.496882038797 34.0217975949591,-118.49676647646 34.0216987087259)))"
