OBJECTID_x,AIN,APN,SitusCity,SitusFullAddress,TaxRateCity,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,ShapeSTArea,ShapeSTLength,Shape,WKT,OBJECTID_y,CODE,BLD_ID,HEIGHT,ELEV,AREA,LARIAC_SOU,LARIAC_DAT,STATUS,CODE_NUM,coords,PARCEL_WKT
422782,8022007013,8022-007-013,NORWALK CA,11930 STUDEBAKER RD NORWALK CA 90650,NORWALK,33.92251636,-118.0982979,6531844.88,1794198.754,"33.922516, -118.098298",229153.9258,1916.786073,,"MULTIPOLYGON (((-118.462636407146 34.1268258392101,-118.462560485114 34.1266589305396,-118.462579822283 34.1266528473219,-118.462554865036 34.1265979806318,-118.462490506365 34.1266002087004,-118.462487785582 34.1265439157154,-118.462550291086 34.1265401516526,-118.462585792725 34.1265361112733,-118.462683413743 34.1265139545005,-118.462707615655 34.1265671604904,-118.462694614325 34.1265712505573,-118.462712450492 34.1266104619274,-118.462713733694 34.126610058247,-118.462794494357 34.1267876035312,-118.462745471173 34.1268030256439,-118.462773854039 34.126865422792,-118.462759319947 34.1268699950406,-118.462773095719 34.1269081250505,-118.462759437905 34.1269204460903,-118.462755082443 34.1269561361375,-118.462734363286 34.1269543144373,-118.462735811994 34.126941084699,-118.462677046625 34.1269347164525,-118.462659893895 34.1268970076684,-118.462736431829 34.126872929819,-118.462728392846 34.126855256837,-118.462707808079 34.1268617325456,-118.462684586774 34.126810682524,-118.462636407146 34.1268258392101)))",689997,Building,2014102509540000,35.20000000000001,1311.56,6492,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.098940872285 33.9233895654231,-118.098826162905 33.9233887792104,-118.098808786586 33.9233843434994,-118.098770472963 33.9233745630132,-118.09864926727 33.9233434730808,-118.098601490538 33.923331146417,-118.098507026497 33.9232798929361,-118.098360877701 33.9232004057121,-118.098221985678 33.9231250342425,-118.098078146184 33.9230467538733,-118.097937605381 33.9229703667016,-118.097796735022 33.9228938147612,-118.097651247362 33.9228147932914,-118.097506122751 33.9227359362288,-118.097391837226 33.9226737612913,-118.097361624978 33.9226573257993,-118.097351037532 33.9226515929643,-118.097181407701 33.9225597285531,-118.097181572223 33.9225594811152,-118.097835519613 33.9217285842348,-118.097837823544 33.9217256971396,-118.097839070095 33.9217241006668,-118.097839993695 33.9217229183485,-118.09784325406 33.9217187407119,-118.097899403082 33.9216475262284,-118.097901622771 33.9216448332668,-118.097906480652 33.9216397063356,-118.097909108553 33.9216372809614,-118.097911862236 33.9216349550958,-118.097914733464 33.92163273218,-118.097916215478 33.9216316610438,-118.097919259947 33.9216296028598,-118.097920820341 33.9216286140963,-118.09792402158 33.9216267292443,-118.097930560519 33.9216233819128,-118.097934176188 33.9216217972739,-118.097937722041 33.921620406758,-118.097943170896 33.9216185681862,-118.097952541533 33.9216161871949,-118.097962168637 33.9216146732876,-118.097964113139 33.9216144793744,-118.097968232984 33.921614187537,-118.097969975733 33.9216141105696,-118.097979769535 33.9216142108901,-118.097983673753 33.9216145014269,-118.097985620777 33.921614702515,-118.097989492289 33.9216152111886,-118.097993335118 33.9216158555604,-118.097997138977 33.9216166459431,-118.098004602972 33.9216186390016,-118.098006433018 33.9216192214481,-118.098009604801 33.9216203300593,-118.098022093483 33.9216259393698,-118.098213622301 33.9217292967176,-118.0985258213 33.9218951042264,-118.098783390375 33.9220318967046,-118.098960835638 33.9221261414275,-118.098964991312 33.9221282538982,-118.098968718289 33.9221302018458,-118.098972313517 33.922132232336,-118.098975875817 33.9221342903313,-118.098979471143 33.9221364032568,-118.09898296765 33.9221385712194,-118.09898643126 33.9221407941658,-118.098989861941 33.9221430446174,-118.098993226796 33.9221453775579,-118.098996525761 33.9221477380304,-118.098999824791 33.9221501534599,-118.099003025002 33.9221526239265,-118.099006192283 33.9221551218984,-118.099009326668 33.9221576748541,-118.099011704236 33.9221613275658,-118.099015364869 33.9221629183451,-118.099019761796 33.9221669541147,-118.099028164563 33.9221753059089,-118.099032170394 33.9221796150638,-118.09903976416 33.9221884896069,-118.099043347969 33.9221930515636,-118.099043752385 33.9221935870661,-118.099047798788 33.922199101808,-118.099051682626 33.9222047712486,-118.099053234669 33.922207170923,-118.099057670479 33.9222144628651,-118.099059074268 33.9222169244866,-118.099061760356 33.9222218941985,-118.099063021995 33.9222243525007,-118.099072355435 33.9222461903398,-118.099078723187 33.9222687570539,-118.099079782276 33.9222741368318,-118.099080510603 33.9222785499779,-118.099081038168 33.9222821767144,-118.099081472995 33.9222857760479,-118.099081844025 33.9222894303903,-118.099082138797 33.9222930573161,-118.099082519357 33.9223012782386,-118.099082554657 33.9223067292628,-118.099082292405 33.9223149026206,-118.099092498773 33.9233898818492,-118.098940872285 33.9233895654231)))"
626424,8053020900,8053-020-900,NORWALK CA,11032 LEFFINGWELL RD NORWALK CA 90650,NORWALK    ,33.90573239,-118.09743390000001,6532101.082,1788090.4319999998,"33.905732, -118.097434",756773.5938,3512.209718,,"MULTIPOLYGON (((-118.524958154349 34.0303933190122,-118.524939317027 34.0304210447983,-118.524906248261 34.0304054702523,-118.524925084507 34.030377744476,-118.524958154349 34.0303933190122)))",116514,Building,402621833859,13.16,28.86,133,LARIAC2,2008,Unchanged,1,,"MULTIPOLYGON (((-118.096095348579 33.9071557008204,-118.096095091879 33.9070183085993,-118.096094472668 33.9068809166662,-118.096093853428 33.9067434972563,-118.096093596732 33.9066061050405,-118.096092977527 33.9064687131126,-118.096092720865 33.9063313483787,-118.096092101632 33.9061939289759,-118.096091482432 33.9060565370532,-118.096091225742 33.9059191448461,-118.096090606514 33.9057817254485,-118.09608998732 33.9056443335311,-118.096089726373 33.9055032317377,-118.096088863589 33.9053259137843,-118.096088830677 33.9052434680654,-118.096088827707 33.9052372957141,-118.096088377581 33.9051610158091,-118.096087828853 33.9049988932125,-118.096087261344 33.9048491084703,-118.096086693868 33.9046993512085,-118.096086126395 33.9045495939489,-118.096086216867 33.9045135970709,-118.096255603251 33.9045127212784,-118.096425022554 33.9045118177432,-118.096594408931 33.9045109414746,-118.096763795305 33.9045100649679,-118.096933214629 33.9045091881969,-118.097102600963 33.9045082837356,-118.097272020281 33.9045074064885,-118.09744140664 33.9045065290296,-118.097610792995 33.9045056513327,-118.097780212237 33.9045047184144,-118.097949598586 33.9045038402414,-118.09811898493 33.9045029618303,-118.098288404194 33.9045020556762,-118.098457460984 33.9045011770558,-118.098626847318 33.9045002979311,-118.098808130233 33.9044993539493,-118.098897272364 33.9044989792498,-118.098897690411 33.905242793997,-118.09889820069 33.9066220762287,-118.096096042764 33.9072722914844,-118.096095348579 33.9071557008204)))"
626424,8053020900,8053-020-900,NORWALK CA,11032 LEFFINGWELL RD NORWALK CA 90650,NORWALK    ,33.90573239,-118.09743390000001,6532101.082,1788090.4319999998,"33.905732, -118.097434",756773.5938,3512.209718,,"MULTIPOLYGON (((-118.401860760441 33.9617100687635,-118.401782371434 33.9617128484074,-118.401778402364 33.961634468185,-118.401856757492 33.9616316897424,-118.401860760441 33.9617100687635)))",319803,Building,2014073323260000,13.16,143.53,679,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.096095348579 33.9071557008204,-118.096095091879 33.9070183085993,-118.096094472668 33.9068809166662,-118.096093853428 33.9067434972563,-118.096093596732 33.9066061050405,-118.096092977527 33.9064687131126,-118.096092720865 33.9063313483787,-118.096092101632 33.9061939289759,-118.096091482432 33.9060565370532,-118.096091225742 33.9059191448461,-118.096090606514 33.9057817254485,-118.09608998732 33.9056443335311,-118.096089726373 33.9055032317377,-118.096088863589 33.9053259137843,-118.096088830677 33.9052434680654,-118.096088827707 33.9052372957141,-118.096088377581 33.9051610158091,-118.096087828853 33.9049988932125,-118.096087261344 33.9048491084703,-118.096086693868 33.9046993512085,-118.096086126395 33.9045495939489,-118.096086216867 33.9045135970709,-118.096255603251 33.9045127212784,-118.096425022554 33.9045118177432,-118.096594408931 33.9045109414746,-118.096763795305 33.9045100649679,-118.096933214629 33.9045091881969,-118.097102600963 33.9045082837356,-118.097272020281 33.9045074064885,-118.09744140664 33.9045065290296,-118.097610792995 33.9045056513327,-118.097780212237 33.9045047184144,-118.097949598586 33.9045038402414,-118.09811898493 33.9045029618303,-118.098288404194 33.9045020556762,-118.098457460984 33.9045011770558,-118.098626847318 33.9045002979311,-118.098808130233 33.9044993539493,-118.098897272364 33.9044989792498,-118.098897690411 33.905242793997,-118.09889820069 33.9066220762287,-118.096096042764 33.9072722914844,-118.096095348579 33.9071557008204)))"
626424,8053020900,8053-020-900,NORWALK CA,11032 LEFFINGWELL RD NORWALK CA 90650,NORWALK    ,33.90573239,-118.09743390000001,6532101.082,1788090.4319999998,"33.905732, -118.097434",756773.5938,3512.209718,,"MULTIPOLYGON (((-118.482898169855 34.188320116335,-118.482898386015 34.188365132214,-118.482805412774 34.1883654404833,-118.482805568183 34.1883978120744,-118.482805619524 34.1884125133004,-118.482675669154 34.1884129498892,-118.482675524654 34.1883823106898,-118.4826779059 34.1883823011876,-118.48267758341 34.1883208597435,-118.482898169855 34.188320116335)))",935196,Building,2014112854980000,13.16,739.6699999999998,1762,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.096095348579 33.9071557008204,-118.096095091879 33.9070183085993,-118.096094472668 33.9068809166662,-118.096093853428 33.9067434972563,-118.096093596732 33.9066061050405,-118.096092977527 33.9064687131126,-118.096092720865 33.9063313483787,-118.096092101632 33.9061939289759,-118.096091482432 33.9060565370532,-118.096091225742 33.9059191448461,-118.096090606514 33.9057817254485,-118.09608998732 33.9056443335311,-118.096089726373 33.9055032317377,-118.096088863589 33.9053259137843,-118.096088830677 33.9052434680654,-118.096088827707 33.9052372957141,-118.096088377581 33.9051610158091,-118.096087828853 33.9049988932125,-118.096087261344 33.9048491084703,-118.096086693868 33.9046993512085,-118.096086126395 33.9045495939489,-118.096086216867 33.9045135970709,-118.096255603251 33.9045127212784,-118.096425022554 33.9045118177432,-118.096594408931 33.9045109414746,-118.096763795305 33.9045100649679,-118.096933214629 33.9045091881969,-118.097102600963 33.9045082837356,-118.097272020281 33.9045074064885,-118.09744140664 33.9045065290296,-118.097610792995 33.9045056513327,-118.097780212237 33.9045047184144,-118.097949598586 33.9045038402414,-118.09811898493 33.9045029618303,-118.098288404194 33.9045020556762,-118.098457460984 33.9045011770558,-118.098626847318 33.9045002979311,-118.098808130233 33.9044993539493,-118.098897272364 33.9044989792498,-118.098897690411 33.905242793997,-118.09889820069 33.9066220762287,-118.096096042764 33.9072722914844,-118.096095348579 33.9071557008204)))"
626424,8053020900,8053-020-900,NORWALK CA,11032 LEFFINGWELL RD NORWALK CA 90650,NORWALK    ,33.90573239,-118.09743390000001,6532101.082,1788090.4319999998,"33.905732, -118.097434",756773.5938,3512.209718,,"MULTIPOLYGON (((-118.404101760949 34.2311639889986,-118.404046592374 34.2312037991467,-118.404043204224 34.2312005600255,-118.404021849386 34.2312159698543,-118.403969743675 34.2311914759438,-118.403944536031 34.2311673770172,-118.403968813742 34.2311498580347,-118.403919127455 34.2311023570748,-118.403986465888 34.2310537651026,-118.404101760949 34.2311639889986)))",957378,Building,2014113112460000,13.16,869.44,1652,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.096095348579 33.9071557008204,-118.096095091879 33.9070183085993,-118.096094472668 33.9068809166662,-118.096093853428 33.9067434972563,-118.096093596732 33.9066061050405,-118.096092977527 33.9064687131126,-118.096092720865 33.9063313483787,-118.096092101632 33.9061939289759,-118.096091482432 33.9060565370532,-118.096091225742 33.9059191448461,-118.096090606514 33.9057817254485,-118.09608998732 33.9056443335311,-118.096089726373 33.9055032317377,-118.096088863589 33.9053259137843,-118.096088830677 33.9052434680654,-118.096088827707 33.9052372957141,-118.096088377581 33.9051610158091,-118.096087828853 33.9049988932125,-118.096087261344 33.9048491084703,-118.096086693868 33.9046993512085,-118.096086126395 33.9045495939489,-118.096086216867 33.9045135970709,-118.096255603251 33.9045127212784,-118.096425022554 33.9045118177432,-118.096594408931 33.9045109414746,-118.096763795305 33.9045100649679,-118.096933214629 33.9045091881969,-118.097102600963 33.9045082837356,-118.097272020281 33.9045074064885,-118.09744140664 33.9045065290296,-118.097610792995 33.9045056513327,-118.097780212237 33.9045047184144,-118.097949598586 33.9045038402414,-118.09811898493 33.9045029618303,-118.098288404194 33.9045020556762,-118.098457460984 33.9045011770558,-118.098626847318 33.9045002979311,-118.098808130233 33.9044993539493,-118.098897272364 33.9044989792498,-118.098897690411 33.905242793997,-118.09889820069 33.9066220762287,-118.096096042764 33.9072722914844,-118.096095348579 33.9071557008204)))"
626424,8053020900,8053-020-900,NORWALK CA,11032 LEFFINGWELL RD NORWALK CA 90650,NORWALK    ,33.90573239,-118.09743390000001,6532101.082,1788090.4319999998,"33.905732, -118.097434",756773.5938,3512.209718,,"MULTIPOLYGON (((-118.368918840339 34.1899022601758,-118.368813776512 34.1899026948691,-118.368813432931 34.1898453439365,-118.368918496292 34.1898448435003,-118.368918840339 34.1899022601758)))",958326,Building,2014113123940000,13.16,705.38,664,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.096095348579 33.9071557008204,-118.096095091879 33.9070183085993,-118.096094472668 33.9068809166662,-118.096093853428 33.9067434972563,-118.096093596732 33.9066061050405,-118.096092977527 33.9064687131126,-118.096092720865 33.9063313483787,-118.096092101632 33.9061939289759,-118.096091482432 33.9060565370532,-118.096091225742 33.9059191448461,-118.096090606514 33.9057817254485,-118.09608998732 33.9056443335311,-118.096089726373 33.9055032317377,-118.096088863589 33.9053259137843,-118.096088830677 33.9052434680654,-118.096088827707 33.9052372957141,-118.096088377581 33.9051610158091,-118.096087828853 33.9049988932125,-118.096087261344 33.9048491084703,-118.096086693868 33.9046993512085,-118.096086126395 33.9045495939489,-118.096086216867 33.9045135970709,-118.096255603251 33.9045127212784,-118.096425022554 33.9045118177432,-118.096594408931 33.9045109414746,-118.096763795305 33.9045100649679,-118.096933214629 33.9045091881969,-118.097102600963 33.9045082837356,-118.097272020281 33.9045074064885,-118.09744140664 33.9045065290296,-118.097610792995 33.9045056513327,-118.097780212237 33.9045047184144,-118.097949598586 33.9045038402414,-118.09811898493 33.9045029618303,-118.098288404194 33.9045020556762,-118.098457460984 33.9045011770558,-118.098626847318 33.9045002979311,-118.098808130233 33.9044993539493,-118.098897272364 33.9044989792498,-118.098897690411 33.905242793997,-118.09889820069 33.9066220762287,-118.096096042764 33.9072722914844,-118.096095348579 33.9071557008204)))"
626424,8053020900,8053-020-900,NORWALK CA,11032 LEFFINGWELL RD NORWALK CA 90650,NORWALK    ,33.90573239,-118.09743390000001,6532101.082,1788090.4319999998,"33.905732, -118.097434",756773.5938,3512.209718,,"MULTIPOLYGON (((-118.505426401957 34.3048445588287,-118.505640260948 34.3048728203014,-118.505627930947 34.304937071406,-118.505414071795 34.3049088099116,-118.505426401957 34.3048445588287)))",1114849,Building,201414615270000,13.16,1300.16,1548,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.096095348579 33.9071557008204,-118.096095091879 33.9070183085993,-118.096094472668 33.9068809166662,-118.096093853428 33.9067434972563,-118.096093596732 33.9066061050405,-118.096092977527 33.9064687131126,-118.096092720865 33.9063313483787,-118.096092101632 33.9061939289759,-118.096091482432 33.9060565370532,-118.096091225742 33.9059191448461,-118.096090606514 33.9057817254485,-118.09608998732 33.9056443335311,-118.096089726373 33.9055032317377,-118.096088863589 33.9053259137843,-118.096088830677 33.9052434680654,-118.096088827707 33.9052372957141,-118.096088377581 33.9051610158091,-118.096087828853 33.9049988932125,-118.096087261344 33.9048491084703,-118.096086693868 33.9046993512085,-118.096086126395 33.9045495939489,-118.096086216867 33.9045135970709,-118.096255603251 33.9045127212784,-118.096425022554 33.9045118177432,-118.096594408931 33.9045109414746,-118.096763795305 33.9045100649679,-118.096933214629 33.9045091881969,-118.097102600963 33.9045082837356,-118.097272020281 33.9045074064885,-118.09744140664 33.9045065290296,-118.097610792995 33.9045056513327,-118.097780212237 33.9045047184144,-118.097949598586 33.9045038402414,-118.09811898493 33.9045029618303,-118.098288404194 33.9045020556762,-118.098457460984 33.9045011770558,-118.098626847318 33.9045002979311,-118.098808130233 33.9044993539493,-118.098897272364 33.9044989792498,-118.098897690411 33.905242793997,-118.09889820069 33.9066220762287,-118.096096042764 33.9072722914844,-118.096095348579 33.9071557008204)))"
694108,8070025001,8070-025-001,NORWALK CA,14402 MARILLA AVE NORWALK CA 90650,NORWALK    ,33.9004433,-118.0472574,6547325.844,1786154.649,"33.900443, -118.047257",5060.868164,307.22583389999994,,"MULTIPOLYGON (((-118.16151317626 34.0813776500155,-118.161510959949 34.0812561430086,-118.161547417972 34.0812556813604,-118.161547197406 34.0812441411743,-118.161608290815 34.0812433445495,-118.161610727897 34.0813764205895,-118.16151317626 34.0813776500155)))",393891,Building,512748851999,19.92,464.77,1384,LARIAC2,2008,Unchanged,1,,"MULTIPOLYGON (((-118.047082969819 33.9004455516209,-118.047082405435 33.9003794388463,-118.047431113754 33.9003769415115,-118.047431546602 33.9004430543367,-118.04743194558 33.9005075459507,-118.047083633125 33.9005117742716,-118.047082969819 33.9004455516209)))"
694108,8070025001,8070-025-001,NORWALK CA,14402 MARILLA AVE NORWALK CA 90650,NORWALK    ,33.9004433,-118.0472574,6547325.844,1786154.649,"33.900443, -118.047257",5060.868164,307.22583389999994,,"MULTIPOLYGON (((-118.424624843704 34.3091863285125,-118.42473692016 34.3092878922639,-118.424620433439 34.3093764043035,-118.424588126694 34.3093471274244,-118.424590699226 34.3093451728895,-118.424562966901 34.3093200423683,-118.424556510142 34.309324948627,-118.424504472779 34.3092777921673,-118.424624843704 34.3091863285125)))",1114445,Building,201414607030000,19.92,1391.22,2414,LARIAC4,2014,New,1,,"MULTIPOLYGON (((-118.047082969819 33.9004455516209,-118.047082405435 33.9003794388463,-118.047431113754 33.9003769415115,-118.047431546602 33.9004430543367,-118.04743194558 33.9005075459507,-118.047083633125 33.9005117742716,-118.047082969819 33.9004455516209)))"
707957,8073030003,8073-030-003,NORWALK CA,11848 MAPLEDALE ST NORWALK CA 90650,NORWALK    ,33.898129600000004,-118.0808614,6537127.655,1785319.139,"33.898130, -118.080861",19324.31348,739.2406501,,"MULTIPOLYGON (((-118.411662298988 34.1851924766099,-118.411661868968 34.185191865445,-118.411661334786 34.185191063515,-118.411660822899 34.1851902505725,-118.41166033359 34.1851894270645,-118.411659867128 34.1851885934441,-118.411659423769 34.1851877501696,-118.411659003756 34.1851868977048,-118.411658607321 34.1851860365183,-118.411658234682 34.1851851670838,-118.411657886044 34.1851842898794,-118.411657561599 34.1851834053875,-118.411657261524 34.1851825140944,-118.411656985985 34.1851816164905,-118.411656735134 34.1851807130692,-118.411656509108 34.1851798043273,-118.411656308031 34.1851788907647,-118.411656132015 34.1851779728834,-118.411655981156 34.1851770511887,-118.411655855537 34.1851761261869,-118.411655755227 34.1851751983871,-118.411655680281 34.1851742682993,-118.411655630741 34.1851733364351,-118.411655606633 34.1851724033068,-118.411655607971 34.1851714694275,-118.411655634755 34.1851705353111,-118.411655686969 34.185169601471,-118.411655764584 34.1851686684207,-118.411655867559 34.1851677366734,-118.411655995837 34.1851668067415,-118.411656149346 34.1851658791363,-118.411656328002 34.1851649543681,-118.411656531708 34.1851640329453,-118.411656760351 34.1851631153744,-118.411657013806 34.1851622021603,-118.411657291933 34.1851612938051,-118.411657594579 34.1851603908083,-118.411657921577 34.1851594936665,-118.411658272749 34.185158602873,-118.4116586479 34.1851577189177,-118.411659046825 34.1851568422867,-118.411659469304 34.185155973462,-118.411659915105 34.1851551129216,-118.411660383982 34.1851542611384,-118.411660875678 34.1851534185811,-118.411661389923 34.1851525857128,-118.411661926433 34.1851517629917,-118.411662484914 34.1851509508701,-118.411663065058 34.1851501497948,-118.411663666547 34.185149360206,-118.411664289049 34.1851485825381,-118.411664932223 34.1851478172187,-118.411665595714 34.1851470646688,-118.411666279158 34.1851463253021,-118.411666982179 34.1851455995252,-118.41166770439 34.1851448877372,-118.411668445395 34.1851441903295,-118.411669204785 34.1851435076859,-118.411669982143 34.1851428401814,-118.411670777042 34.1851421881833,-118.411671589044 34.18514155205,-118.411672417703 34.1851409321314,-118.411673262564 34.1851403287685,-118.411674123161 34.185139742293,-118.41167482839 34.1851392839294,-118.41168485952 34.185096697435,-118.41176288282 34.1851093899266,-118.4117657179 34.1850973537276,-118.411835474737 34.1851087014209,-118.41183100042 34.1851276969903,-118.411836719811 34.1851286273904,-118.411830046466 34.1851569588545,-118.411834540055 34.1851576898473,-118.411826949113 34.1851899169188,-118.411821968897 34.1851891067639,-118.411798990747 34.1852866594966,-118.411645977545 34.1852617680226,-118.411662298988 34.1851924766099)))",935173,Building,2014112854730000,19.81,718.35,3048,LARIAC4,2014,Replacement,1,,"MULTIPOLYGON (((-118.080759493327 33.8984696854743,-118.080753948868 33.8977096081687,-118.080879199126 33.8977090854221,-118.080885585619 33.8977090571382,-118.08096157892 33.8977087284372,-118.080967224127 33.8984688056763,-118.080967962929 33.8985512404936,-118.080760363733 33.8985521202045,-118.080759493327 33.8984696854743)))"
